Order No,Time from Pickup to Arrival
Order_No_23957,1876.9
Order_No_13780,2534.04
Order_No_3162,2062.59
Order_No_22323,1977.05
Order_No_21694,1118.44
Order_No_8804,1204.38
Order_No_6902,1512.66
Order_No_22562,1596.01
Order_No_22245,1595.81
Order_No_15078,1085.32
Order_No_27465,1225.68
Order_No_2381,1890.1
Order_No_15673,1392.85
Order_No_18016,2810.19
Order_No_18123,813.49
Order_No_17424,1027.31
Order_No_13193,1564.71
Order_No_5236,1169.79
Order_No_2532,2187.68
Order_No_5772,1417.94
Order_No_11760,1493.01
Order_No_25483,1132.08
Order_No_16639,1263.38
Order_No_9639,1178.57
Order_No_22485,1847.49
Order_No_8294,2114.24
Order_No_4286,1729.05
Order_No_11975,794.36
Order_No_15877,969.4
Order_No_261,2780.95
Order_No_22488,2460.35
Order_No_26779,763.91
Order_No_25139,1203.37
Order_No_27129,1184.45
Order_No_25669,2636.57
Order_No_26211,2091.2
Order_No_15209,822.21
Order_No_25261,1195.48
Order_No_7245,1387.61
Order_No_24602,1603.65
Order_No_7322,1725.83
Order_No_22589,3494.31
Order_No_26734,1546.94
Order_No_27100,1285.15
Order_No_22111,1856.34
Order_No_10621,2220.47
Order_No_6464,1151.11
Order_No_4970,873.29
Order_No_3836,1674.39
Order_No_27755,1172.77
Order_No_19317,1942.07
Order_No_8286,1013.25
Order_No_10765,604.77
Order_No_17725,1995.33
Order_No_14946,1452.4
Order_No_26340,1395.29
Order_No_5784,2248.67
Order_No_19476,1071.54
Order_No_16018,2168.13
Order_No_13319,1090.17
Order_No_20482,2277.33
Order_No_12697,1619.74
Order_No_13571,1294.91
Order_No_19105,1745.85
Order_No_26238,1046.03
Order_No_22545,1444.96
Order_No_17316,2207.31
Order_No_2413,1023.06
Order_No_4700,1393.6
Order_No_11957,1053.03
Order_No_10321,1942.97
Order_No_9970,1271.42
Order_No_24348,1115.71
Order_No_4048,1118.64
Order_No_24060,903.7
Order_No_21518,2201.63
Order_No_1903,2312.03
Order_No_22394,1152.2
Order_No_25593,2745.54
Order_No_3342,1833.76
Order_No_24736,2561.74
Order_No_15217,2501.51
Order_No_25121,1496.11
Order_No_27577,1224.1
Order_No_16469,2737.2
Order_No_19137,1509.04
Order_No_766,2509.95
Order_No_5041,2229.19
Order_No_17607,1424.58
Order_No_4173,1583.85
Order_No_20219,1535.67
Order_No_10852,1361.77
Order_No_3195,1421.28
Order_No_16907,1143.41
Order_No_2180,1182.4
Order_No_2361,1438.43
Order_No_14360,1096.18
Order_No_6819,1400.67
Order_No_26979,996.12
Order_No_20322,694.46
Order_No_8779,1656.17
Order_No_27328,1053.44
Order_No_2680,1570.09
Order_No_18503,2296.21
Order_No_23044,2742.86
Order_No_10346,2158.4
Order_No_15461,2077.52
Order_No_21213,973.82
Order_No_8434,1888.42
Order_No_6979,1638.31
Order_No_6515,791.29
Order_No_19220,2479.99
Order_No_18536,576.58
Order_No_27110,1343.06
Order_No_4701,1058.68
Order_No_8961,1732.17
Order_No_17678,1216.35
Order_No_24987,1025.23
Order_No_11137,1282.94
Order_No_14106,946.72
Order_No_1287,1395.15
Order_No_23371,1446.42
Order_No_18064,1056.58
Order_No_17141,2892.66
Order_No_27690,914.55
Order_No_13852,1744.69
Order_No_23397,1287.95
Order_No_16004,1474.28
Order_No_4666,1104.57
Order_No_3502,1427.02
Order_No_22579,1379.8
Order_No_27385,2577.03
Order_No_17430,2442.23
Order_No_19450,1513.2
Order_No_10749,1369.4
Order_No_25067,1577.45
Order_No_5630,1402.46
Order_No_26595,692.72
Order_No_20718,1969.97
Order_No_854,1276.86
Order_No_17639,1770.55
Order_No_24985,2605.51
Order_No_16032,1110.04
Order_No_27060,1296.11
Order_No_26911,864.66
Order_No_22683,1499.86
Order_No_8582,1112.66
Order_No_12497,3367.47
Order_No_12210,1686.21
Order_No_23617,2255.64
Order_No_13885,2499.04
Order_No_16848,1563.53
Order_No_9533,1078.85
Order_No_14984,1606.7
Order_No_9137,1384.4
Order_No_22059,2023.89
Order_No_15372,2341.61
Order_No_19375,2171.48
Order_No_2653,1200.68
Order_No_19641,1533.67
Order_No_20354,2414.02
Order_No_15207,2511.43
Order_No_14207,2179.29
Order_No_10453,724.73
Order_No_3504,1543.12
Order_No_3503,1212.14
Order_No_3154,802.37
Order_No_24068,1689.8
Order_No_22031,1992.02
Order_No_18134,1121.43
Order_No_23536,2203.56
Order_No_1662,2505.99
Order_No_16675,2735.89
Order_No_14675,1254.43
Order_No_8328,1114.66
Order_No_20306,1724.1
Order_No_2857,856.83
Order_No_20114,1525.57
Order_No_7041,1899.84
Order_No_19663,1346.94
Order_No_20805,1493.66
Order_No_8949,1551.28
Order_No_5160,1269.35
Order_No_14,2326.12
Order_No_22829,805.66
Order_No_7899,1600.37
Order_No_14561,1024.03
Order_No_19769,1533.79
Order_No_11968,851.19
Order_No_23224,1238.38
Order_No_19018,975.69
Order_No_12318,2426.83
Order_No_93,1070.81
Order_No_15700,968.79
Order_No_5244,1215.52
Order_No_27970,1476.47
Order_No_17901,1380.48
Order_No_9941,1441.49
Order_No_12909,1205.96
Order_No_20564,1067.26
Order_No_19846,1320.65
Order_No_2338,2042.93
Order_No_10407,1928.03
Order_No_13716,1526.09
Order_No_18557,1809.52
Order_No_22013,2081.77
Order_No_19878,2302.57
Order_No_25766,1620.55
Order_No_10340,1467.28
Order_No_19045,1978.37
Order_No_17003,1914.66
Order_No_6848,1249.67
Order_No_2758,2266.35
Order_No_13682,1161.37
Order_No_13153,1285.62
Order_No_9225,779.85
Order_No_16557,884.47
Order_No_22286,1271.03
Order_No_15163,1929.13
Order_No_18776,1624.48
Order_No_11499,1074.08
Order_No_10636,1628.1
Order_No_18783,904.5
Order_No_18375,2372.57
Order_No_6855,1033.91
Order_No_12730,898.77
Order_No_11406,2458.08
Order_No_976,1034.4
Order_No_2836,1320.15
Order_No_24343,959.39
Order_No_17897,1448.03
Order_No_26154,1033.37
Order_No_21344,1386.3
Order_No_1649,1498.11
Order_No_20014,1787.52
Order_No_20858,997.91
Order_No_16827,1988.79
Order_No_9053,2957.98
Order_No_11871,1648.51
Order_No_3442,1026.34
Order_No_15132,1403.34
Order_No_15335,791.2
Order_No_26323,1146.96
Order_No_11509,2590.31
Order_No_980,1908.56
Order_No_21529,1632.71
Order_No_3981,1077.0
Order_No_28032,1195.53
Order_No_21587,1081.17
Order_No_13402,1426.15
Order_No_12850,1332.36
Order_No_15058,937.71
Order_No_13956,1248.7
Order_No_11898,1314.87
Order_No_26619,1849.25
Order_No_9289,1056.87
Order_No_13325,2336.42
Order_No_6972,1410.33
Order_No_6552,1646.59
Order_No_20789,1250.86
Order_No_16485,880.13
Order_No_16794,2561.78
Order_No_9573,751.31
Order_No_940,2012.35
Order_No_18199,1538.34
Order_No_23447,903.68
Order_No_3431,2297.5
Order_No_24389,1616.19
Order_No_9747,1220.45
Order_No_7085,635.71
Order_No_25703,1025.54
Order_No_5062,1614.36
Order_No_9626,1441.1
Order_No_19005,1447.92
Order_No_2623,2279.54
Order_No_19529,1140.29
Order_No_19355,820.74
Order_No_16089,997.76
Order_No_4447,1987.91
Order_No_16641,1981.25
Order_No_6247,1022.69
Order_No_1758,946.48
Order_No_28114,1024.88
Order_No_6256,2451.03
Order_No_6001,1823.19
Order_No_3948,956.8
Order_No_2711,2001.96
Order_No_11487,1521.29
Order_No_23039,1570.21
Order_No_3757,3342.07
Order_No_19552,1347.78
Order_No_23121,1665.01
Order_No_9099,918.49
Order_No_5059,758.5
Order_No_18085,1213.86
Order_No_18699,4197.4
Order_No_4535,1828.19
Order_No_24887,1643.75
Order_No_15105,1215.34
Order_No_8606,644.33
Order_No_858,2178.44
Order_No_9470,1085.48
Order_No_13847,907.06
Order_No_4309,1076.19
Order_No_25339,1352.11
Order_No_4237,1560.28
Order_No_25026,1566.65
Order_No_2285,1242.75
Order_No_25366,1496.25
Order_No_9143,3082.5
Order_No_20854,1085.38
Order_No_27740,1282.81
Order_No_15712,1203.35
Order_No_17158,1905.8
Order_No_24270,1102.48
Order_No_16999,1748.25
Order_No_3487,2829.9
Order_No_15089,1478.03
Order_No_17354,1499.8
Order_No_7209,1766.06
Order_No_6555,2173.4
Order_No_13569,2485.33
Order_No_2068,1321.42
Order_No_12025,1210.95
Order_No_24395,845.91
Order_No_25462,1531.95
Order_No_14196,1496.38
Order_No_10597,2060.76
Order_No_5222,1756.9
Order_No_22802,895.01
Order_No_26971,1232.62
Order_No_2524,727.38
Order_No_14519,1660.67
Order_No_12638,1985.15
Order_No_7804,3232.48
Order_No_6978,1440.81
Order_No_21544,1994.98
Order_No_15150,2535.14
Order_No_4094,888.12
Order_No_6730,1426.45
Order_No_10439,2596.38
Order_No_4329,976.97
Order_No_17532,2214.07
Order_No_24805,2698.96
Order_No_5787,1379.76
Order_No_22982,1539.24
Order_No_26204,1617.78
Order_No_25013,1445.81
Order_No_27610,987.2
Order_No_13804,1771.59
Order_No_26270,1255.93
Order_No_12411,894.26
Order_No_26656,2840.15
Order_No_7031,1310.69
Order_No_15158,1299.89
Order_No_12766,1006.74
Order_No_16992,1333.35
Order_No_2310,1378.85
Order_No_2738,1389.53
Order_No_14406,2371.29
Order_No_13358,1853.21
Order_No_2085,2995.78
Order_No_18356,1333.71
Order_No_7664,2411.98
Order_No_21646,1716.17
Order_No_12719,1563.82
Order_No_17595,1607.46
Order_No_13198,1958.3
Order_No_27414,1518.63
Order_No_19912,2845.27
Order_No_22751,1031.14
Order_No_18142,1281.34
Order_No_22796,2664.09
Order_No_26753,1276.27
Order_No_18240,2355.73
Order_No_12180,1180.65
Order_No_19,872.27
Order_No_16398,1548.52
Order_No_3515,1318.05
Order_No_17786,768.45
Order_No_4139,1045.53
Order_No_9155,1934.74
Order_No_22505,1012.45
Order_No_17419,2281.57
Order_No_10121,1027.56
Order_No_14389,1705.36
Order_No_4780,1124.73
Order_No_4652,1353.48
Order_No_27496,1235.03
Order_No_17847,1339.48
Order_No_5799,1510.79
Order_No_20377,2442.6
Order_No_2971,1551.84
Order_No_21706,971.75
Order_No_7313,1475.27
Order_No_9719,1006.51
Order_No_6951,1252.41
Order_No_24546,1088.32
Order_No_22574,2392.4
Order_No_5773,1170.39
Order_No_5673,1400.67
Order_No_23997,1304.83
Order_No_8281,1037.14
Order_No_4953,1143.87
Order_No_22278,1078.1
Order_No_4454,1481.13
Order_No_15003,1001.07
Order_No_16379,1369.16
Order_No_19712,1379.03
Order_No_20033,1691.06
Order_No_20845,2045.61
Order_No_2304,1588.13
Order_No_13035,1352.06
Order_No_5623,1003.28
Order_No_13549,1133.92
Order_No_26454,1848.4
Order_No_24841,1725.4
Order_No_3968,873.02
Order_No_21384,1645.26
Order_No_22753,1973.41
Order_No_27405,1342.65
Order_No_3760,1838.6
Order_No_14492,1449.32
Order_No_3746,2437.26
Order_No_19834,769.91
Order_No_12808,1351.25
Order_No_14904,1799.47
Order_No_1239,2272.7
Order_No_5200,1120.88
Order_No_16623,1826.39
Order_No_13132,945.59
Order_No_8489,1606.69
Order_No_8174,1776.75
Order_No_25665,1070.62
Order_No_2358,954.31
Order_No_560,1946.39
Order_No_9985,2125.66
Order_No_24490,2346.14
Order_No_17943,2032.25
Order_No_20806,1956.27
Order_No_17258,1809.69
Order_No_4258,1597.6
Order_No_25861,1402.12
Order_No_17602,856.14
Order_No_23646,600.46
Order_No_3297,1162.66
Order_No_19867,1268.06
Order_No_4276,909.93
Order_No_6028,893.22
Order_No_13595,1790.47
Order_No_9801,1545.56
Order_No_27816,1991.65
Order_No_265,1435.79
Order_No_10919,947.69
Order_No_8311,1391.24
Order_No_1319,1539.5
Order_No_1499,918.35
Order_No_16613,999.2
Order_No_8525,960.44
Order_No_17074,1071.37
Order_No_1575,984.91
Order_No_27416,1110.58
Order_No_17928,871.01
Order_No_25844,1227.5
Order_No_28219,1278.17
Order_No_5834,2550.34
Order_No_17961,1102.91
Order_No_19843,1107.4
Order_No_26057,1654.67
Order_No_27745,2138.86
Order_No_12077,1275.12
Order_No_5095,1184.79
Order_No_26747,1554.75
Order_No_7447,778.58
Order_No_22732,1636.59
Order_No_9551,2173.38
Order_No_4653,1418.25
Order_No_12156,581.17
Order_No_20168,2561.56
Order_No_24759,1058.42
Order_No_26937,670.71
Order_No_5369,756.38
Order_No_24924,1809.51
Order_No_27356,995.46
Order_No_7952,1409.52
Order_No_22181,1445.15
Order_No_18977,1457.68
Order_No_26437,1392.05
Order_No_7097,1190.58
Order_No_3772,1192.96
Order_No_24319,965.8
Order_No_7090,1308.94
Order_No_12113,1609.42
Order_No_3519,1017.76
Order_No_21226,1039.95
Order_No_18241,1123.02
Order_No_3566,1339.58
Order_No_14248,2234.21
Order_No_7935,2089.94
Order_No_2234,1482.88
Order_No_23319,1418.49
Order_No_11981,1604.55
Order_No_14978,692.44
Order_No_13171,1053.77
Order_No_26015,1052.01
Order_No_1154,2202.13
Order_No_26462,2520.51
Order_No_17819,1279.57
Order_No_10300,1349.41
Order_No_4533,1873.42
Order_No_7104,1254.48
Order_No_16206,1274.22
Order_No_13889,1339.12
Order_No_18444,2399.69
Order_No_21792,2706.69
Order_No_24255,1295.84
Order_No_27063,1374.14
Order_No_10003,4412.5
Order_No_8836,2161.2
Order_No_2406,1220.99
Order_No_15818,1803.65
Order_No_27995,1315.37
Order_No_17360,1144.17
Order_No_15051,1259.52
Order_No_14458,635.03
Order_No_12931,972.92
Order_No_3631,1287.5
Order_No_23636,2595.54
Order_No_678,1911.3
Order_No_549,856.35
Order_No_7092,2258.77
Order_No_5967,1263.71
Order_No_18450,1056.78
Order_No_12845,2052.49
Order_No_25866,1527.64
Order_No_2342,1957.39
Order_No_13579,1874.56
Order_No_10292,2056.06
Order_No_16012,710.28
Order_No_22655,1245.15
Order_No_3958,2782.27
Order_No_7535,2255.28
Order_No_11217,787.61
Order_No_472,1580.1
Order_No_20852,2548.94
Order_No_1885,1927.63
Order_No_2795,2211.26
Order_No_6835,1357.69
Order_No_25677,1806.38
Order_No_22423,1596.41
Order_No_23102,1083.3
Order_No_24580,1907.93
Order_No_11954,1826.17
Order_No_3081,1032.69
Order_No_9880,1122.03
Order_No_12450,1783.04
Order_No_12704,2995.99
Order_No_234,1716.59
Order_No_10670,1470.42
Order_No_27603,1094.91
Order_No_17659,2210.58
Order_No_23885,1496.22
Order_No_7495,2264.04
Order_No_19741,1419.01
Order_No_3644,1167.57
Order_No_28152,2783.41
Order_No_25058,1183.65
Order_No_27091,929.68
Order_No_17750,1815.41
Order_No_24835,1309.81
Order_No_10952,1394.8
Order_No_16463,1113.39
Order_No_27305,1306.59
Order_No_19587,927.27
Order_No_19145,2205.58
Order_No_554,2081.68
Order_No_1647,946.85
Order_No_479,1872.9
Order_No_12031,1858.12
Order_No_27498,1291.55
Order_No_8903,1351.02
Order_No_7737,795.56
Order_No_4251,1967.02
Order_No_12529,1756.16
Order_No_17648,1819.69
Order_No_12235,1548.28
Order_No_17347,2817.8
Order_No_11922,3308.24
Order_No_13506,1366.69
Order_No_22662,939.18
Order_No_13782,1182.21
Order_No_17577,1538.46
Order_No_10399,782.26
Order_No_14826,1488.41
Order_No_20423,3102.26
Order_No_23805,702.84
Order_No_5284,2073.49
Order_No_6916,984.36
Order_No_20658,1209.64
Order_No_2306,1082.32
Order_No_20110,1815.25
Order_No_18605,1880.09
Order_No_15600,2192.4
Order_No_19531,1852.3
Order_No_21295,2192.7
Order_No_25716,1458.27
Order_No_17601,1045.51
Order_No_2925,1202.26
Order_No_23487,2143.83
Order_No_12734,2439.94
Order_No_5873,1268.27
Order_No_12794,1039.64
Order_No_8049,2808.08
Order_No_17490,2078.37
Order_No_10614,863.61
Order_No_4824,1216.27
Order_No_24588,944.91
Order_No_21292,1237.7
Order_No_23938,2426.48
Order_No_1223,1048.47
Order_No_28260,1022.08
Order_No_10382,1477.16
Order_No_8094,1500.57
Order_No_22791,1138.13
Order_No_23043,1701.55
Order_No_22327,1651.94
Order_No_6511,862.49
Order_No_6949,810.26
Order_No_24177,1775.6
Order_No_15240,1561.55
Order_No_11527,1007.53
Order_No_14798,2678.41
Order_No_21343,808.97
Order_No_26153,910.28
Order_No_11385,1474.99
Order_No_11815,2315.27
Order_No_10338,1318.71
Order_No_9568,1457.73
Order_No_21753,1217.7
Order_No_18201,2811.56
Order_No_11384,1357.91
Order_No_15832,2158.36
Order_No_1136,1689.91
Order_No_21282,1418.47
Order_No_13379,2041.98
Order_No_12783,1237.94
Order_No_16297,1175.03
Order_No_8324,1343.69
Order_No_19775,1666.26
Order_No_3837,1385.39
Order_No_5688,2092.99
Order_No_13967,1298.89
Order_No_24959,1489.45
Order_No_12360,1118.61
Order_No_19760,2155.95
Order_No_16947,1880.53
Order_No_25413,1225.46
Order_No_4363,1244.18
Order_No_18785,1560.08
Order_No_14316,1627.42
Order_No_17296,1224.89
Order_No_3219,2552.91
Order_No_2096,941.33
Order_No_12246,1014.39
Order_No_28182,2528.89
Order_No_19528,1878.28
Order_No_19909,1683.64
Order_No_20973,955.26
Order_No_12008,951.55
Order_No_17770,833.54
Order_No_21323,1737.08
Order_No_3091,912.44
Order_No_17938,2008.59
Order_No_1560,1602.19
Order_No_25826,779.29
Order_No_21412,1117.33
Order_No_22025,1152.89
Order_No_25870,1250.01
Order_No_12973,1482.72
Order_No_24096,1690.85
Order_No_12104,1254.84
Order_No_10590,2922.34
Order_No_7154,782.23
Order_No_3532,770.99
Order_No_16712,1499.31
Order_No_7008,2582.51
Order_No_14308,864.23
Order_No_4536,1266.25
Order_No_20413,1368.55
Order_No_20959,2270.98
Order_No_24494,952.97
Order_No_2425,2001.91
Order_No_23312,1327.94
Order_No_2170,1592.11
Order_No_25397,757.83
Order_No_8283,2201.85
Order_No_11883,1460.71
Order_No_26493,1073.35
Order_No_8519,1045.28
Order_No_13553,1939.08
Order_No_17641,1620.02
Order_No_23512,2788.83
Order_No_19729,1456.38
Order_No_25779,1229.83
Order_No_20549,2205.23
Order_No_7177,790.87
Order_No_2176,2206.79
Order_No_26543,921.77
Order_No_17275,2178.54
Order_No_8090,1699.93
Order_No_3055,2125.75
Order_No_4372,2692.53
Order_No_27534,1306.72
Order_No_25791,919.1
Order_No_25941,1061.33
Order_No_24079,1305.37
Order_No_11323,1465.66
Order_No_8057,2473.12
Order_No_4136,1189.16
Order_No_18411,794.63
Order_No_2300,2003.68
Order_No_3915,1563.83
Order_No_3775,999.15
Order_No_10050,2035.46
Order_No_19129,1470.41
Order_No_25456,2537.29
Order_No_13259,858.96
Order_No_9086,2080.92
Order_No_27475,1519.81
Order_No_9491,3304.51
Order_No_6509,1221.91
Order_No_24629,1398.39
Order_No_1467,896.73
Order_No_17860,768.24
Order_No_2709,2003.98
Order_No_571,1197.95
Order_No_6665,2896.13
Order_No_8495,1585.63
Order_No_14486,1313.79
Order_No_12484,1943.03
Order_No_10051,2235.21
Order_No_12487,1346.29
Order_No_21743,2099.47
Order_No_9851,1940.77
Order_No_12917,874.96
Order_No_2842,982.89
Order_No_27776,1454.66
Order_No_27853,3076.49
Order_No_2587,1488.53
Order_No_27735,841.08
Order_No_4689,2523.97
Order_No_3102,848.44
Order_No_24656,1772.03
Order_No_21446,3079.19
Order_No_11721,2680.35
Order_No_24800,4342.15
Order_No_22601,2441.48
Order_No_7060,1160.57
Order_No_22701,1278.69
Order_No_5820,2015.61
Order_No_15005,1524.3
Order_No_5535,2255.66
Order_No_5216,1230.52
Order_No_13760,1035.31
Order_No_8222,1845.03
Order_No_2961,955.21
Order_No_8560,1423.92
Order_No_22081,1572.49
Order_No_1325,1458.58
Order_No_8172,1847.69
Order_No_16061,1604.42
Order_No_17201,1319.69
Order_No_5822,3098.34
Order_No_3389,2918.88
Order_No_16366,1121.47
Order_No_10717,1983.72
Order_No_1735,2941.08
Order_No_26433,1151.56
Order_No_21045,1247.83
Order_No_12836,1115.25
Order_No_19357,771.95
Order_No_14830,927.23
Order_No_11483,2617.93
Order_No_27797,1145.91
Order_No_8020,1310.98
Order_No_22818,2306.87
Order_No_11590,1400.92
Order_No_26019,1523.58
Order_No_27115,2194.32
Order_No_94,1380.96
Order_No_6844,742.61
Order_No_147,1502.29
Order_No_1765,1674.64
Order_No_15502,1663.74
Order_No_21510,1339.15
Order_No_14803,1658.62
Order_No_773,1603.38
Order_No_19141,1641.82
Order_No_26540,636.29
Order_No_6817,965.77
Order_No_13014,2382.94
Order_No_25957,1993.44
Order_No_24376,1678.06
Order_No_7636,1269.39
Order_No_12943,2029.57
Order_No_17976,1513.57
Order_No_14942,1298.05
Order_No_12432,866.34
Order_No_19339,760.9
Order_No_8288,1606.21
Order_No_9746,1212.25
Order_No_128,2709.71
Order_No_13299,1275.51
Order_No_8365,2563.47
Order_No_8004,1677.9
Order_No_17863,2211.13
Order_No_21540,3424.34
Order_No_10620,1073.04
Order_No_27993,1423.68
Order_No_155,1501.93
Order_No_20678,1665.17
Order_No_17221,1612.39
Order_No_23173,988.9
Order_No_10653,1417.47
Order_No_10040,852.02
Order_No_3722,1525.43
Order_No_27264,1280.7
Order_No_10647,1036.21
Order_No_6757,1575.59
Order_No_20300,1958.41
Order_No_25311,1827.34
Order_No_19737,1752.54
Order_No_10018,2016.71
Order_No_9716,2477.69
Order_No_1517,1444.51
Order_No_8878,1131.23
Order_No_18290,1243.02
Order_No_20734,1593.34
Order_No_12964,751.24
Order_No_7467,1201.22
Order_No_5946,1728.35
Order_No_23678,1676.92
Order_No_10682,2974.89
Order_No_9508,1989.49
Order_No_11985,911.5
Order_No_8941,1130.66
Order_No_7459,996.5
Order_No_28257,1471.12
Order_No_11680,2143.23
Order_No_18768,969.98
Order_No_116,1263.78
Order_No_4833,1643.56
Order_No_5011,1446.71
Order_No_11447,2115.66
Order_No_26607,1728.92
Order_No_8389,1840.46
Order_No_1761,995.97
Order_No_13061,603.15
Order_No_14998,1195.85
Order_No_12617,1286.91
Order_No_2567,1350.13
Order_No_26883,2328.15
Order_No_21336,1260.13
Order_No_19847,1058.13
Order_No_10818,2123.31
Order_No_9580,1416.29
Order_No_9908,885.77
Order_No_22816,1570.67
Order_No_1965,1087.81
Order_No_17461,1298.3
Order_No_2884,2160.38
Order_No_14161,2183.69
Order_No_24813,2742.59
Order_No_28126,1600.42
Order_No_12934,1301.51
Order_No_3398,1846.27
Order_No_24642,851.75
Order_No_28255,1678.05
Order_No_8068,1333.16
Order_No_7293,1629.73
Order_No_20057,759.87
Order_No_14947,983.53
Order_No_22432,1756.43
Order_No_26537,1475.96
Order_No_7955,1252.08
Order_No_25344,1813.11
Order_No_12168,1383.9
Order_No_16304,1731.66
Order_No_14972,1969.15
Order_No_11376,1935.84
Order_No_22089,1650.36
Order_No_6425,3043.17
Order_No_21874,1580.08
Order_No_25322,1751.2
Order_No_7691,1602.34
Order_No_985,1123.39
Order_No_10753,1716.61
Order_No_14429,1614.12
Order_No_964,1323.78
Order_No_14102,1526.77
Order_No_14939,469.12
Order_No_12465,1145.07
Order_No_26012,514.15
Order_No_4691,1686.13
Order_No_5405,1359.83
Order_No_18073,1675.38
Order_No_15971,765.57
Order_No_26220,899.39
Order_No_20891,782.5
Order_No_20217,2639.37
Order_No_18180,2063.64
Order_No_14394,1589.86
Order_No_18459,2262.17
Order_No_19025,1637.07
Order_No_9928,1526.84
Order_No_3250,1253.64
Order_No_5467,1686.16
Order_No_25946,2151.16
Order_No_11038,2138.36
Order_No_24616,2050.95
Order_No_15685,2716.69
Order_No_21637,1799.88
Order_No_13016,1549.4
Order_No_19405,1500.37
Order_No_7396,1813.76
Order_No_10522,892.75
Order_No_23783,2223.05
Order_No_14350,2795.29
Order_No_12221,1004.11
Order_No_13350,1795.26
Order_No_6184,1096.6
Order_No_26808,1551.51
Order_No_18679,2003.95
Order_No_533,1764.04
Order_No_3329,732.83
Order_No_13901,1588.86
Order_No_27215,1035.22
Order_No_21157,1326.48
Order_No_26064,1219.1
Order_No_8053,1044.68
Order_No_9684,2454.37
Order_No_15441,1032.44
Order_No_7596,2071.31
Order_No_16033,1458.13
Order_No_22704,2647.88
Order_No_11082,1147.08
Order_No_20555,1191.07
Order_No_4249,1117.29
Order_No_21398,1367.14
Order_No_3987,2038.0
Order_No_16561,2443.91
Order_No_21784,1869.01
Order_No_18814,1989.53
Order_No_1323,1868.13
Order_No_6216,2165.51
Order_No_19606,1326.29
Order_No_27011,954.95
Order_No_10232,1247.55
Order_No_13768,2437.01
Order_No_21814,803.72
Order_No_9314,1123.03
Order_No_11885,1303.57
Order_No_11269,1270.67
Order_No_21808,1159.96
Order_No_8139,932.97
Order_No_14734,1002.08
Order_No_24663,1552.68
Order_No_2771,1010.36
Order_No_19320,1290.46
Order_No_5742,3000.34
Order_No_22365,1235.79
Order_No_20523,3048.01
Order_No_264,1069.95
Order_No_12085,2014.02
Order_No_18614,1465.91
Order_No_4137,1030.17
Order_No_26869,897.85
Order_No_10805,1161.81
Order_No_13347,1513.47
Order_No_16315,895.34
Order_No_27028,1422.59
Order_No_13961,872.28
Order_No_18346,792.72
Order_No_12219,1908.88
Order_No_8263,1479.44
Order_No_26400,1675.96
Order_No_19640,684.58
Order_No_7187,1251.94
Order_No_25867,2368.21
Order_No_16627,1478.15
Order_No_19347,1246.4
Order_No_10017,1555.12
Order_No_22789,1405.04
Order_No_17842,993.08
Order_No_25360,1520.4
Order_No_2698,2534.43
Order_No_22603,2394.53
Order_No_10375,1155.46
Order_No_23854,1022.34
Order_No_25160,1610.89
Order_No_16136,2365.6
Order_No_575,2491.54
Order_No_21499,1018.18
Order_No_4872,1640.02
Order_No_9822,767.94
Order_No_13524,2678.36
Order_No_15986,4445.32
Order_No_18052,2242.9
Order_No_4093,1026.59
Order_No_20823,2269.17
Order_No_14666,971.46
Order_No_10791,1351.85
Order_No_333,1305.54
Order_No_9049,996.94
Order_No_13816,2525.6
Order_No_17046,1294.35
Order_No_14667,1681.51
Order_No_3214,1915.92
Order_No_20636,1701.12
Order_No_23568,1613.61
Order_No_12283,1198.38
Order_No_11237,2693.27
Order_No_24427,1546.04
Order_No_11352,2903.86
Order_No_1996,1933.57
Order_No_15316,1278.59
Order_No_25770,1496.91
Order_No_415,1146.13
Order_No_9991,1981.39
Order_No_510,1404.41
Order_No_22463,1058.23
Order_No_13013,2260.21
Order_No_11427,1097.58
Order_No_18421,1274.87
Order_No_24300,1003.01
Order_No_26836,1428.14
Order_No_11777,596.05
Order_No_19358,1883.17
Order_No_22781,1404.1
Order_No_7000,864.25
Order_No_15647,338.5
Order_No_1344,1302.21
Order_No_12965,940.28
Order_No_18118,1523.59
Order_No_5356,2518.71
Order_No_15254,1354.19
Order_No_15290,2245.19
Order_No_20632,1332.89
Order_No_5166,1367.27
Order_No_25148,1391.77
Order_No_9954,2446.83
Order_No_16796,3375.55
Order_No_27926,2299.2
Order_No_3580,1224.15
Order_No_13606,594.08
Order_No_23189,1237.01
Order_No_18281,832.57
Order_No_1407,2173.36
Order_No_8600,1849.96
Order_No_18252,1574.75
Order_No_16670,2342.95
Order_No_17409,969.42
Order_No_10679,1084.95
Order_No_12578,789.84
Order_No_2322,1775.08
Order_No_16546,2760.09
Order_No_24567,788.54
Order_No_22014,968.8
Order_No_12148,1507.54
Order_No_17673,2195.57
Order_No_7544,1300.62
Order_No_23916,1637.51
Order_No_9900,868.92
Order_No_2525,634.31
Order_No_9465,931.72
Order_No_10049,2557.18
Order_No_6725,1627.27
Order_No_687,929.86
Order_No_20719,1276.27
Order_No_26867,1708.47
Order_No_4569,1233.45
Order_No_22032,1262.75
Order_No_21273,1509.47
Order_No_10428,1695.37
Order_No_20558,1012.12
Order_No_12926,1024.31
Order_No_12296,2632.37
Order_No_971,907.85
Order_No_8396,1874.36
Order_No_26467,2232.25
Order_No_2129,2064.2
