Order No,Time from Pickup to Arrival
Order_No_23957,1882.14
Order_No_13780,2524.07
Order_No_3162,2050.39
Order_No_22323,1982.93
Order_No_21694,1113.56
Order_No_8804,1207.09
Order_No_6902,1518.55
Order_No_22562,1586.41
Order_No_22245,1600.11
Order_No_15078,1088.77
Order_No_27465,1226.87
Order_No_2381,1888.81
Order_No_15673,1389.14
Order_No_18016,2814.64
Order_No_18123,819.12
Order_No_17424,1030.83
Order_No_13193,1564.79
Order_No_5236,1182.09
Order_No_2532,2181.13
Order_No_5772,1416.86
Order_No_11760,1493.23
Order_No_25483,1133.12
Order_No_16639,1265.91
Order_No_9639,1174.22
Order_No_22485,1847.22
Order_No_8294,2107.76
Order_No_4286,1732.18
Order_No_11975,794.03
Order_No_15877,974.77
Order_No_261,2774.88
Order_No_22488,2462.23
Order_No_26779,763.52
Order_No_25139,1203.82
Order_No_27129,1162.65
Order_No_25669,2637.68
Order_No_26211,2092.27
Order_No_15209,823.36
Order_No_25261,1198.43
Order_No_7245,1392.8
Order_No_24602,1608.75
Order_No_7322,1710.94
Order_No_22589,3496.74
Order_No_26734,1547.47
Order_No_27100,1269.14
Order_No_22111,1838.51
Order_No_10621,2222.91
Order_No_6464,1154.59
Order_No_4970,864.88
Order_No_3836,1680.12
Order_No_27755,1176.28
Order_No_19317,1927.83
Order_No_8286,1019.43
Order_No_10765,604.4
Order_No_17725,2001.44
Order_No_14946,1451.81
Order_No_26340,1386.73
Order_No_5784,2248.33
Order_No_19476,1075.74
Order_No_16018,2160.98
Order_No_13319,1093.47
Order_No_20482,2278.06
Order_No_12697,1620.55
Order_No_13571,1297.02
Order_No_19105,1746.9
Order_No_26238,1047.8
Order_No_22545,1439.35
Order_No_17316,2202.44
Order_No_2413,1023.3
Order_No_4700,1389.11
Order_No_11957,1054.69
Order_No_10321,1947.23
Order_No_9970,1268.55
Order_No_24348,1114.83
Order_No_4048,1122.9
Order_No_24060,905.7
Order_No_21518,2197.99
Order_No_1903,2315.39
Order_No_22394,1147.24
Order_No_25593,2743.36
Order_No_3342,1827.72
Order_No_24736,2566.04
Order_No_15217,2485.11
Order_No_25121,1496.58
Order_No_27577,1229.95
Order_No_16469,2736.42
Order_No_19137,1508.88
Order_No_766,2509.31
Order_No_5041,2227.26
Order_No_17607,1423.58
Order_No_4173,1580.2
Order_No_20219,1519.15
Order_No_10852,1360.32
Order_No_3195,1426.89
Order_No_16907,1146.62
Order_No_2180,1185.43
Order_No_2361,1433.25
Order_No_14360,1093.26
Order_No_6819,1402.41
Order_No_26979,997.99
Order_No_20322,694.87
Order_No_8779,1664.38
Order_No_27328,1055.44
Order_No_2680,1569.72
Order_No_18503,2294.96
Order_No_23044,2744.2
Order_No_10346,2160.78
Order_No_15461,2072.37
Order_No_21213,979.65
Order_No_8434,1892.41
Order_No_6979,1632.04
Order_No_6515,789.98
Order_No_19220,2482.65
Order_No_18536,565.83
Order_No_27110,1339.32
Order_No_4701,1058.54
Order_No_8961,1726.62
Order_No_17678,1221.68
Order_No_24987,1025.57
Order_No_11137,1276.19
Order_No_14106,946.79
Order_No_1287,1397.34
Order_No_23371,1445.4
Order_No_18064,1056.19
Order_No_17141,2890.09
Order_No_27690,916.37
Order_No_13852,1741.51
Order_No_23397,1290.87
Order_No_16004,1480.02
Order_No_4666,1107.96
Order_No_3502,1429.8
Order_No_22579,1382.64
Order_No_27385,2575.92
Order_No_17430,2444.0
Order_No_19450,1508.88
Order_No_10749,1369.17
Order_No_25067,1576.58
Order_No_5630,1414.42
Order_No_26595,695.09
Order_No_20718,1973.18
Order_No_854,1274.48
Order_No_17639,1768.04
Order_No_24985,2584.94
Order_No_16032,1107.99
Order_No_27060,1294.34
Order_No_26911,864.1
Order_No_22683,1510.1
Order_No_8582,1117.24
Order_No_12497,3367.38
Order_No_12210,1671.71
Order_No_23617,2252.37
Order_No_13885,2495.82
Order_No_16848,1576.65
Order_No_9533,1082.4
Order_No_14984,1598.83
Order_No_9137,1375.44
Order_No_22059,2024.14
Order_No_15372,2347.28
Order_No_19375,2172.68
Order_No_2653,1204.04
Order_No_19641,1536.79
Order_No_20354,2412.7
Order_No_15207,2508.43
Order_No_14207,2180.83
Order_No_10453,728.79
Order_No_3504,1550.06
Order_No_3503,1214.81
Order_No_3154,803.34
Order_No_24068,1692.42
Order_No_22031,1989.48
Order_No_18134,1121.65
Order_No_23536,2207.31
Order_No_1662,2507.86
Order_No_16675,2727.88
Order_No_14675,1255.35
Order_No_8328,1110.78
Order_No_20306,1721.97
Order_No_2857,849.19
Order_No_20114,1512.0
Order_No_7041,1902.88
Order_No_19663,1353.9
Order_No_20805,1494.14
Order_No_8949,1552.56
Order_No_5160,1271.58
Order_No_14,2331.48
Order_No_22829,806.1
Order_No_7899,1595.23
Order_No_14561,1027.33
Order_No_19769,1537.82
Order_No_11968,857.51
Order_No_23224,1234.66
Order_No_19018,977.54
Order_No_12318,2415.5
Order_No_93,1069.51
Order_No_15700,967.28
Order_No_5244,1214.28
Order_No_27970,1477.84
Order_No_17901,1388.29
Order_No_9941,1442.65
Order_No_12909,1202.25
Order_No_20564,1070.25
Order_No_19846,1316.55
Order_No_2338,2041.27
Order_No_10407,1920.98
Order_No_13716,1522.89
Order_No_18557,1808.28
Order_No_22013,2081.05
Order_No_19878,2298.29
Order_No_25766,1619.12
Order_No_10340,1455.67
Order_No_19045,1970.01
Order_No_17003,1916.88
Order_No_6848,1254.3
Order_No_2758,2255.81
Order_No_13682,1163.63
Order_No_13153,1284.59
Order_No_9225,780.48
Order_No_16557,886.12
Order_No_22286,1270.6
Order_No_15163,1928.9
Order_No_18776,1651.47
Order_No_11499,1064.79
Order_No_10636,1631.64
Order_No_18783,908.29
Order_No_18375,2370.87
Order_No_6855,1030.52
Order_No_12730,900.91
Order_No_11406,2458.75
Order_No_976,1035.63
Order_No_2836,1327.17
Order_No_24343,959.87
Order_No_17897,1448.54
Order_No_26154,1031.35
Order_No_21344,1390.35
Order_No_1649,1498.38
Order_No_20014,1781.25
Order_No_20858,988.45
Order_No_16827,1983.33
Order_No_9053,2954.36
Order_No_11871,1645.35
Order_No_3442,1026.3
Order_No_15132,1405.64
Order_No_15335,797.26
Order_No_26323,1151.94
Order_No_11509,2588.97
Order_No_980,1909.04
Order_No_21529,1635.61
Order_No_3981,1094.64
Order_No_28032,1195.18
Order_No_21587,1077.34
Order_No_13402,1415.71
Order_No_12850,1336.1
Order_No_15058,937.0
Order_No_13956,1260.9
Order_No_11898,1315.27
Order_No_26619,1848.27
Order_No_9289,1062.12
Order_No_13325,2335.09
Order_No_6972,1411.52
Order_No_6552,1635.44
Order_No_20789,1255.63
Order_No_16485,875.84
Order_No_16794,2566.28
Order_No_9573,753.56
Order_No_940,2014.29
Order_No_18199,1544.9
Order_No_23447,912.54
Order_No_3431,2301.95
Order_No_24389,1616.21
Order_No_9747,1222.92
Order_No_7085,635.62
Order_No_25703,1022.02
Order_No_5062,1613.34
Order_No_9626,1440.57
Order_No_19005,1448.58
Order_No_2623,2280.67
Order_No_19529,1150.87
Order_No_19355,820.83
Order_No_16089,998.87
Order_No_4447,1983.85
Order_No_16641,1982.1
Order_No_6247,1026.78
Order_No_1758,948.68
Order_No_28114,1020.17
Order_No_6256,2456.69
Order_No_6001,1811.34
Order_No_3948,958.28
Order_No_2711,2002.96
Order_No_11487,1510.39
Order_No_23039,1568.12
Order_No_3757,3336.46
Order_No_19552,1364.27
Order_No_23121,1668.65
Order_No_9099,920.22
Order_No_5059,756.0
Order_No_18085,1217.33
Order_No_18699,4200.84
Order_No_4535,1825.87
Order_No_24887,1646.65
Order_No_15105,1222.79
Order_No_8606,649.26
Order_No_858,2179.27
Order_No_9470,1086.09
Order_No_13847,911.91
Order_No_4309,1073.98
Order_No_25339,1349.76
Order_No_4237,1553.84
Order_No_25026,1554.49
Order_No_2285,1240.85
Order_No_25366,1495.88
Order_No_9143,3078.02
Order_No_20854,1084.07
Order_No_27740,1279.68
Order_No_15712,1209.45
Order_No_17158,1895.44
Order_No_24270,1106.93
Order_No_16999,1751.41
Order_No_3487,2831.51
Order_No_15089,1469.77
Order_No_17354,1508.12
Order_No_7209,1761.55
Order_No_6555,2170.89
Order_No_13569,2488.46
Order_No_2068,1320.45
Order_No_12025,1212.24
Order_No_24395,849.77
Order_No_25462,1528.14
Order_No_14196,1492.48
Order_No_10597,2062.96
Order_No_5222,1759.2
Order_No_22802,897.32
Order_No_26971,1246.05
Order_No_2524,726.4
Order_No_14519,1650.25
Order_No_12638,1981.87
Order_No_7804,3219.21
Order_No_6978,1446.07
Order_No_21544,2001.38
Order_No_15150,2535.29
Order_No_4094,888.77
Order_No_6730,1423.63
Order_No_10439,2602.71
Order_No_4329,989.65
Order_No_17532,2217.37
Order_No_24805,2695.23
Order_No_5787,1396.22
Order_No_22982,1537.55
Order_No_26204,1618.48
Order_No_25013,1440.06
Order_No_27610,982.7
Order_No_13804,1773.42
Order_No_26270,1262.32
Order_No_12411,895.78
Order_No_26656,2837.53
Order_No_7031,1312.17
Order_No_15158,1297.85
Order_No_12766,1007.66
Order_No_16992,1336.19
Order_No_2310,1371.48
Order_No_2738,1389.22
Order_No_14406,2364.76
Order_No_13358,1856.96
Order_No_2085,2988.85
Order_No_18356,1333.17
Order_No_7664,2408.86
Order_No_21646,1714.6
Order_No_12719,1562.17
Order_No_17595,1611.68
Order_No_13198,1961.12
Order_No_27414,1516.19
Order_No_19912,2850.49
Order_No_22751,1032.37
Order_No_18142,1280.53
Order_No_22796,2667.89
Order_No_26753,1279.7
Order_No_18240,2358.51
Order_No_12180,1179.16
Order_No_19,876.73
Order_No_16398,1542.6
Order_No_3515,1317.48
Order_No_17786,769.45
Order_No_4139,1049.11
Order_No_9155,1930.8
Order_No_22505,1014.15
Order_No_17419,2277.63
Order_No_10121,1029.14
Order_No_14389,1702.18
Order_No_4780,1123.05
Order_No_4652,1350.78
Order_No_27496,1243.0
Order_No_17847,1339.53
Order_No_5799,1507.75
Order_No_20377,2441.36
Order_No_2971,1548.82
Order_No_21706,973.61
Order_No_7313,1474.54
Order_No_9719,1006.24
Order_No_6951,1256.77
Order_No_24546,1090.62
Order_No_22574,2406.62
Order_No_5773,1169.11
Order_No_5673,1388.61
Order_No_23997,1304.13
Order_No_8281,1034.53
Order_No_4953,1148.12
Order_No_22278,1061.06
Order_No_4454,1487.11
Order_No_15003,1001.25
Order_No_16379,1366.71
Order_No_19712,1366.26
Order_No_20033,1691.78
Order_No_20845,2048.57
Order_No_2304,1595.05
Order_No_13035,1348.42
Order_No_5623,1002.63
Order_No_13549,1125.33
Order_No_26454,1851.29
Order_No_24841,1718.36
Order_No_3968,872.49
Order_No_21384,1645.57
Order_No_22753,1975.18
Order_No_27405,1344.64
Order_No_3760,1844.11
Order_No_14492,1433.79
Order_No_3746,2423.48
Order_No_19834,765.08
Order_No_12808,1354.26
Order_No_14904,1804.18
Order_No_1239,2273.67
Order_No_5200,1120.49
Order_No_16623,1825.49
Order_No_13132,944.46
Order_No_8489,1608.85
Order_No_8174,1769.59
Order_No_25665,1061.48
Order_No_2358,954.46
Order_No_560,1928.64
Order_No_9985,2110.71
Order_No_24490,2346.26
Order_No_17943,2037.46
Order_No_20806,1955.4
Order_No_17258,1802.67
Order_No_4258,1603.49
Order_No_25861,1388.18
Order_No_17602,858.69
Order_No_23646,596.99
Order_No_3297,1165.46
Order_No_19867,1264.22
Order_No_4276,908.53
Order_No_6028,891.0
Order_No_13595,1795.23
Order_No_9801,1541.12
Order_No_27816,1974.03
Order_No_265,1427.62
Order_No_10919,948.43
Order_No_8311,1391.92
Order_No_1319,1546.08
Order_No_1499,919.19
Order_No_16613,1012.3
Order_No_8525,960.02
Order_No_17074,1072.5
Order_No_1575,978.14
Order_No_27416,1106.52
Order_No_17928,869.06
Order_No_25844,1228.95
Order_No_28219,1287.43
Order_No_5834,2556.16
Order_No_17961,1107.28
Order_No_19843,1113.55
Order_No_26057,1655.1
Order_No_27745,2136.77
Order_No_12077,1275.6
Order_No_5095,1182.11
Order_No_26747,1554.55
Order_No_7447,776.97
Order_No_22732,1636.51
Order_No_9551,2176.61
Order_No_4653,1408.2
Order_No_12156,597.78
Order_No_20168,2564.14
Order_No_24759,1041.54
Order_No_26937,681.19
Order_No_5369,758.16
Order_No_24924,1812.87
Order_No_27356,992.22
Order_No_7952,1406.35
Order_No_22181,1440.3
Order_No_18977,1455.21
Order_No_26437,1386.69
Order_No_7097,1186.46
Order_No_3772,1200.1
Order_No_24319,970.13
Order_No_7090,1306.15
Order_No_12113,1611.53
Order_No_3519,1019.05
Order_No_21226,1040.61
Order_No_18241,1118.96
Order_No_3566,1344.19
Order_No_14248,2233.09
Order_No_7935,2086.96
Order_No_2234,1470.3
Order_No_23319,1413.07
Order_No_11981,1603.66
Order_No_14978,690.59
Order_No_13171,1049.18
Order_No_26015,1053.74
Order_No_1154,2191.85
Order_No_26462,2514.79
Order_No_17819,1287.78
Order_No_10300,1354.3
Order_No_4533,1867.31
Order_No_7104,1258.04
Order_No_16206,1274.4
Order_No_13889,1338.64
Order_No_18444,2383.82
Order_No_21792,2710.45
Order_No_24255,1302.33
Order_No_27063,1376.51
Order_No_10003,4401.45
Order_No_8836,2155.54
Order_No_2406,1218.62
Order_No_15818,1808.76
Order_No_27995,1319.62
Order_No_17360,1148.82
Order_No_15051,1262.33
Order_No_14458,638.81
Order_No_12931,984.9
Order_No_3631,1287.91
Order_No_23636,2568.54
Order_No_678,1907.5
Order_No_549,865.76
Order_No_7092,2254.26
Order_No_5967,1266.62
Order_No_18450,1058.45
Order_No_12845,2048.62
Order_No_25866,1525.53
Order_No_2342,1949.42
Order_No_13579,1884.22
Order_No_10292,2053.69
Order_No_16012,715.25
Order_No_22655,1254.19
Order_No_3958,2787.45
Order_No_7535,2259.32
Order_No_11217,791.13
Order_No_472,1577.77
Order_No_20852,2543.49
Order_No_1885,1925.01
Order_No_2795,2211.25
Order_No_6835,1354.62
Order_No_25677,1800.75
Order_No_22423,1590.02
Order_No_23102,1076.62
Order_No_24580,1911.06
Order_No_11954,1825.26
Order_No_3081,1029.86
Order_No_9880,1120.66
Order_No_12450,1779.35
Order_No_12704,2957.92
Order_No_234,1696.48
Order_No_10670,1469.19
Order_No_27603,1095.97
Order_No_17659,2213.43
Order_No_23885,1485.1
Order_No_7495,2259.55
Order_No_19741,1419.4
Order_No_3644,1162.08
Order_No_28152,2783.3
Order_No_25058,1184.68
Order_No_27091,931.26
Order_No_17750,1807.2
Order_No_24835,1311.36
Order_No_10952,1398.23
Order_No_16463,1115.63
Order_No_27305,1304.93
Order_No_19587,928.66
Order_No_19145,2199.0
Order_No_554,2082.37
Order_No_1647,944.36
Order_No_479,1878.51
Order_No_12031,1860.78
Order_No_27498,1292.43
Order_No_8903,1349.24
Order_No_7737,795.71
Order_No_4251,1969.69
Order_No_12529,1758.15
Order_No_17648,1809.63
Order_No_12235,1542.16
Order_No_17347,2799.41
Order_No_11922,3310.58
Order_No_13506,1369.28
Order_No_22662,929.75
Order_No_13782,1175.72
Order_No_17577,1539.13
Order_No_10399,784.64
Order_No_14826,1488.96
Order_No_20423,3090.91
Order_No_23805,711.05
Order_No_5284,2071.72
Order_No_6916,986.03
Order_No_20658,1214.45
Order_No_2306,1087.18
Order_No_20110,1822.08
Order_No_18605,1871.82
Order_No_15600,2190.52
Order_No_19531,1852.85
Order_No_21295,2196.77
Order_No_25716,1459.35
Order_No_17601,1046.53
Order_No_2925,1205.94
Order_No_23487,2131.38
Order_No_12734,2441.42
Order_No_5873,1271.05
Order_No_12794,1041.93
Order_No_8049,2799.45
Order_No_17490,2080.12
Order_No_10614,866.61
Order_No_4824,1230.36
Order_No_24588,950.11
Order_No_21292,1234.95
Order_No_23938,2420.23
Order_No_1223,1045.4
Order_No_28260,1023.8
Order_No_10382,1480.15
Order_No_8094,1500.3
Order_No_22791,1137.73
Order_No_23043,1717.16
Order_No_22327,1645.41
Order_No_6511,871.92
Order_No_6949,818.47
Order_No_24177,1770.51
Order_No_15240,1545.02
Order_No_11527,1004.92
Order_No_14798,2654.15
Order_No_21343,813.13
Order_No_26153,914.74
Order_No_11385,1475.52
Order_No_11815,2316.34
Order_No_10338,1329.77
Order_No_9568,1461.09
Order_No_21753,1214.45
Order_No_18201,2811.64
Order_No_11384,1362.85
Order_No_15832,2157.3
Order_No_1136,1682.7
Order_No_21282,1417.16
Order_No_13379,2036.2
Order_No_12783,1235.86
Order_No_16297,1177.76
Order_No_8324,1343.63
Order_No_19775,1661.63
Order_No_3837,1378.77
Order_No_5688,2092.3
Order_No_13967,1308.99
Order_No_24959,1484.19
Order_No_12360,1129.39
Order_No_19760,2154.8
Order_No_16947,1887.03
Order_No_25413,1241.24
Order_No_4363,1248.99
Order_No_18785,1560.57
Order_No_14316,1628.6
Order_No_17296,1227.77
Order_No_3219,2547.23
Order_No_2096,944.63
Order_No_12246,1010.05
Order_No_28182,2527.26
Order_No_19528,1863.52
Order_No_19909,1689.85
Order_No_20973,957.07
Order_No_12008,952.97
Order_No_17770,831.14
Order_No_21323,1743.22
Order_No_3091,908.74
Order_No_17938,2011.87
Order_No_1560,1602.26
Order_No_25826,783.78
Order_No_21412,1120.88
Order_No_22025,1158.43
Order_No_25870,1255.96
Order_No_12973,1481.27
Order_No_24096,1690.33
Order_No_12104,1257.31
Order_No_10590,2926.91
Order_No_7154,787.73
Order_No_3532,759.11
Order_No_16712,1497.81
Order_No_7008,2579.2
Order_No_14308,865.48
Order_No_4536,1268.99
Order_No_20413,1358.37
Order_No_20959,2269.0
Order_No_24494,950.61
Order_No_2425,1998.04
Order_No_23312,1327.6
Order_No_2170,1605.67
Order_No_25397,756.77
Order_No_8283,2217.85
Order_No_11883,1457.05
Order_No_26493,1079.23
Order_No_8519,1047.99
Order_No_13553,1943.62
Order_No_17641,1617.63
Order_No_23512,2791.85
Order_No_19729,1458.22
Order_No_25779,1231.63
Order_No_20549,2209.55
Order_No_7177,793.37
Order_No_2176,2208.83
Order_No_26543,923.45
Order_No_17275,2170.51
Order_No_8090,1696.74
Order_No_3055,2128.2
Order_No_4372,2685.32
Order_No_27534,1303.94
Order_No_25791,918.69
Order_No_25941,1060.73
Order_No_24079,1307.17
Order_No_11323,1466.72
Order_No_8057,2477.72
Order_No_4136,1187.04
Order_No_18411,796.6
Order_No_2300,2003.01
Order_No_3915,1557.21
Order_No_3775,1005.25
Order_No_10050,2032.42
Order_No_19129,1477.78
Order_No_25456,2540.64
Order_No_13259,860.69
Order_No_9086,2082.85
Order_No_27475,1515.76
Order_No_9491,3304.84
Order_No_6509,1224.21
Order_No_24629,1394.71
Order_No_1467,904.52
Order_No_17860,772.45
Order_No_2709,2003.32
Order_No_571,1196.92
Order_No_6665,2896.78
Order_No_8495,1584.42
Order_No_14486,1314.73
Order_No_12484,1949.55
Order_No_10051,2235.52
Order_No_12487,1345.32
Order_No_21743,2099.87
Order_No_9851,1941.39
Order_No_12917,877.18
Order_No_2842,984.57
Order_No_27776,1458.69
Order_No_27853,3068.65
Order_No_2587,1489.64
Order_No_27735,849.23
Order_No_4689,2529.81
Order_No_3102,844.91
Order_No_24656,1771.86
Order_No_21446,3082.97
Order_No_11721,2681.53
Order_No_24800,4343.24
Order_No_22601,2447.85
Order_No_7060,1141.4
Order_No_22701,1272.77
Order_No_5820,2004.57
Order_No_15005,1519.47
Order_No_5535,2249.81
Order_No_5216,1223.83
Order_No_13760,1032.28
Order_No_8222,1841.59
Order_No_2961,956.43
Order_No_8560,1412.13
Order_No_22081,1558.18
Order_No_1325,1457.66
Order_No_8172,1851.66
Order_No_16061,1609.59
Order_No_17201,1320.02
Order_No_5822,3087.96
Order_No_3389,2914.06
Order_No_16366,1120.97
Order_No_10717,1976.62
Order_No_1735,2940.32
Order_No_26433,1142.51
Order_No_21045,1247.57
Order_No_12836,1115.67
Order_No_19357,771.38
Order_No_14830,929.76
Order_No_11483,2606.99
Order_No_27797,1133.35
Order_No_8020,1309.85
Order_No_22818,2306.33
Order_No_11590,1398.37
Order_No_26019,1520.73
Order_No_27115,2193.44
Order_No_94,1381.8
Order_No_6844,743.98
Order_No_147,1502.81
Order_No_1765,1668.6
Order_No_15502,1668.44
Order_No_21510,1338.43
Order_No_14803,1654.57
Order_No_773,1598.63
Order_No_19141,1644.12
Order_No_26540,636.25
Order_No_6817,966.39
Order_No_13014,2383.2
Order_No_25957,1999.75
Order_No_24376,1682.62
Order_No_7636,1268.86
Order_No_12943,2029.94
Order_No_17976,1517.66
Order_No_14942,1293.24
Order_No_12432,863.58
Order_No_19339,766.62
Order_No_8288,1605.14
Order_No_9746,1198.84
Order_No_128,2698.19
Order_No_13299,1277.77
Order_No_8365,2561.64
Order_No_8004,1686.42
Order_No_17863,2213.15
Order_No_21540,3419.67
Order_No_10620,1072.04
Order_No_27993,1429.97
Order_No_155,1508.67
Order_No_20678,1662.09
Order_No_17221,1612.02
Order_No_23173,990.89
Order_No_10653,1415.74
Order_No_10040,852.92
Order_No_3722,1523.74
Order_No_27264,1281.02
Order_No_10647,1030.77
Order_No_6757,1575.54
Order_No_20300,1959.52
Order_No_25311,1826.99
Order_No_19737,1758.85
Order_No_10018,2017.91
Order_No_9716,2460.15
Order_No_1517,1449.77
Order_No_8878,1133.76
Order_No_18290,1237.04
Order_No_20734,1578.56
Order_No_12964,765.36
Order_No_7467,1210.45
Order_No_5946,1728.74
Order_No_23678,1679.14
Order_No_10682,2971.57
Order_No_9508,1985.43
Order_No_11985,917.48
Order_No_8941,1120.63
Order_No_7459,998.7
Order_No_28257,1472.95
Order_No_11680,2144.28
Order_No_18768,976.9
Order_No_116,1260.09
Order_No_4833,1638.27
Order_No_5011,1448.46
Order_No_11447,2104.46
Order_No_26607,1735.07
Order_No_8389,1839.22
Order_No_1761,996.05
Order_No_13061,602.9
Order_No_14998,1191.73
Order_No_12617,1289.01
Order_No_2567,1351.03
Order_No_26883,2330.52
Order_No_21336,1261.0
Order_No_19847,1057.57
Order_No_10818,2122.9
Order_No_9580,1427.84
Order_No_9908,886.68
Order_No_22816,1560.28
Order_No_1965,1089.54
Order_No_17461,1294.84
Order_No_2884,2127.15
Order_No_14161,2188.15
Order_No_24813,2735.55
Order_No_28126,1596.35
Order_No_12934,1292.37
Order_No_3398,1846.85
Order_No_24642,852.1
Order_No_28255,1692.04
Order_No_8068,1332.73
Order_No_7293,1627.26
Order_No_20057,754.52
Order_No_14947,976.5
Order_No_22432,1746.22
Order_No_26537,1473.85
Order_No_7955,1252.42
Order_No_25344,1811.21
Order_No_12168,1380.87
Order_No_16304,1735.63
Order_No_14972,1961.53
Order_No_11376,1933.84
Order_No_22089,1653.87
Order_No_6425,3050.38
Order_No_21874,1571.27
Order_No_25322,1754.59
Order_No_7691,1599.37
Order_No_985,1106.64
Order_No_10753,1722.86
Order_No_14429,1611.0
Order_No_964,1320.37
Order_No_14102,1530.44
Order_No_14939,474.24
Order_No_12465,1139.88
Order_No_26012,520.1
Order_No_4691,1669.61
Order_No_5405,1370.85
Order_No_18073,1676.89
Order_No_15971,768.72
Order_No_26220,911.12
Order_No_20891,786.68
Order_No_20217,2629.61
Order_No_18180,2061.04
Order_No_14394,1592.5
Order_No_18459,2264.31
Order_No_19025,1636.65
Order_No_9928,1540.4
Order_No_3250,1236.57
Order_No_5467,1688.52
Order_No_25946,2155.99
Order_No_11038,2140.26
Order_No_24616,2052.9
Order_No_15685,2715.86
Order_No_21637,1795.02
Order_No_13016,1548.0
Order_No_19405,1486.55
Order_No_7396,1816.26
Order_No_10522,897.38
Order_No_23783,2213.02
Order_No_14350,2785.5
Order_No_12221,1000.65
Order_No_13350,1775.97
Order_No_6184,1099.3
Order_No_26808,1551.49
Order_No_18679,2001.15
Order_No_533,1756.96
Order_No_3329,735.89
Order_No_13901,1584.57
Order_No_27215,1039.02
Order_No_21157,1315.27
Order_No_26064,1221.68
Order_No_8053,1054.19
Order_No_9684,2451.45
Order_No_15441,1029.84
Order_No_7596,2077.51
Order_No_16033,1453.39
Order_No_22704,2650.32
Order_No_11082,1150.67
Order_No_20555,1189.31
Order_No_4249,1117.44
Order_No_21398,1369.92
Order_No_3987,2037.12
Order_No_16561,2438.48
Order_No_21784,1868.11
Order_No_18814,1984.72
Order_No_1323,1866.66
Order_No_6216,2163.08
Order_No_19606,1329.16
Order_No_27011,957.78
Order_No_10232,1249.57
Order_No_13768,2434.3
Order_No_21814,805.15
Order_No_9314,1117.29
Order_No_11885,1305.71
Order_No_11269,1279.01
Order_No_21808,1159.99
Order_No_8139,940.84
Order_No_14734,1005.83
Order_No_24663,1559.85
Order_No_2771,1014.61
Order_No_19320,1294.25
Order_No_5742,3000.68
Order_No_22365,1235.51
Order_No_20523,3045.33
Order_No_264,1083.62
Order_No_12085,2008.16
Order_No_18614,1477.57
Order_No_4137,1025.52
Order_No_26869,908.53
Order_No_10805,1161.4
Order_No_13347,1513.49
Order_No_16315,894.99
Order_No_27028,1426.8
Order_No_13961,878.54
Order_No_18346,798.72
Order_No_12219,1921.44
Order_No_8263,1480.94
Order_No_26400,1679.51
Order_No_19640,689.15
Order_No_7187,1270.56
Order_No_25867,2376.54
Order_No_16627,1482.47
Order_No_19347,1241.36
Order_No_10017,1554.79
Order_No_22789,1414.11
Order_No_17842,995.93
Order_No_25360,1506.58
Order_No_2698,2539.65
Order_No_22603,2394.57
Order_No_10375,1153.5
Order_No_23854,1024.12
Order_No_25160,1611.36
Order_No_16136,2358.17
Order_No_575,2490.42
Order_No_21499,1019.48
Order_No_4872,1636.51
Order_No_9822,768.8
Order_No_13524,2679.48
Order_No_15986,4446.36
Order_No_18052,2247.11
Order_No_4093,1025.95
Order_No_20823,2255.63
Order_No_14666,970.77
Order_No_10791,1356.94
Order_No_333,1304.52
Order_No_9049,998.15
Order_No_13816,2524.56
Order_No_17046,1294.81
Order_No_14667,1652.56
Order_No_3214,1915.99
Order_No_20636,1698.84
Order_No_23568,1616.87
Order_No_12283,1200.09
Order_No_11237,2701.02
Order_No_24427,1552.49
Order_No_11352,2891.97
Order_No_1996,1929.69
Order_No_15316,1278.26
Order_No_25770,1498.65
Order_No_415,1149.99
Order_No_9991,1982.25
Order_No_510,1406.21
Order_No_22463,1061.22
Order_No_13013,2247.52
Order_No_11427,1092.57
Order_No_18421,1280.71
Order_No_24300,1000.83
Order_No_26836,1429.09
Order_No_11777,602.46
Order_No_19358,1884.85
Order_No_22781,1403.49
Order_No_7000,864.42
Order_No_15647,346.95
Order_No_1344,1308.29
Order_No_12965,951.32
Order_No_18118,1512.33
Order_No_5356,2520.85
Order_No_15254,1354.79
Order_No_15290,2239.6
Order_No_20632,1335.85
Order_No_5166,1366.74
Order_No_25148,1392.38
Order_No_9954,2444.98
Order_No_16796,3378.87
Order_No_27926,2304.68
Order_No_3580,1226.99
Order_No_13606,599.05
Order_No_23189,1236.65
Order_No_18281,835.31
Order_No_1407,2172.29
Order_No_8600,1852.48
Order_No_18252,1572.23
Order_No_16670,2348.91
Order_No_17409,962.4
Order_No_10679,1086.31
Order_No_12578,788.49
Order_No_2322,1764.18
Order_No_16546,2756.87
Order_No_24567,788.48
Order_No_22014,967.74
Order_No_12148,1510.03
Order_No_17673,2197.85
Order_No_7544,1297.41
Order_No_23916,1638.21
Order_No_9900,872.37
Order_No_2525,638.4
Order_No_9465,931.12
Order_No_10049,2551.28
Order_No_6725,1625.59
Order_No_687,931.95
Order_No_20719,1277.43
Order_No_26867,1713.94
Order_No_4569,1234.22
Order_No_22032,1265.81
Order_No_21273,1513.26
Order_No_10428,1700.84
Order_No_20558,1015.41
Order_No_12926,1027.04
Order_No_12296,2632.66
Order_No_971,914.79
Order_No_8396,1867.8
Order_No_26467,2223.33
Order_No_2129,2060.14
